Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3386-2566-4352-63666..9,"Jul 24, 2022",10:25:17 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,24747,TWD,-12,0.592900,TRY,-7.11,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3394-1991-3353-71887..17,"Jul 24, 2022",11:12:43 AM PDT,,Charge,,Premium Silver maandelijks abonnement (De Klok: Mooie Wekker en Timer),hdesign.theclock,1,premium_silver_monthly,,NL,,9711 XN,EUR,1.64,18.108000,TRY,29.70,,,4992301508099091170,Yes,,,
GPA.3394-1991-3353-71887..17,"Jul 24, 2022",11:12:43 AM PDT,,Google fee,,Premium Silver maandelijks abonnement (De Klok: Mooie Wekker en Timer),hdesign.theclock,1,premium_silver_monthly,,NL,,9711 XN,EUR,-0.25,18.108000,TRY,-4.53,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3391-5637-1559-52980,"Jul 24, 2022",11:20:38 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,t2s,GB,,CF24 1DN,GBP,1.66,21.275000,TRY,35.32,p1m,,4992301508099091170,Yes,,,
GPA.3391-5637-1559-52980,"Jul 24, 2022",11:20:38 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,t2s,GB,,CF24 1DN,GBP,-0.25,21.275000,TRY,-5.32,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3359-7797-6845-93425..0,"Jul 24, 2022",1:03:05 PM PDT,,Charge refund,Full,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,PA,15068,USD,-12.99,17.731000,TRY,-230.32,p1y,freetrial,4992301508099091170,Yes,,,
GPA.3359-7797-6845-93425..0,"Jul 24, 2022",1:03:05 PM PDT,,Google fee refund,Full,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,PA,15068,USD,1.95,17.731000,TRY,34.58,p1y,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3344-3209-7520-16549,"Jul 24, 2022",1:18:25 PM PDT,,Charge refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,zeus,MY,PAHANG,25250,MYR,-37.73,3.899500,TRY,-147.13,,,4992301508099091170,Yes,,,
GPA.3344-3209-7520-16549,"Jul 24, 2022",1:18:25 PM PDT,,Google fee refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,zeus,MY,PAHANG,25250,MYR,5.66,3.899500,TRY,22.07,,,4992301508099091170,Yes,15,,
GPA.3387-6250-2743-29200,"Jul 24, 2022",2:40:43 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,lucye,CA,ON,N4K 2K6,CAD,21.99,13.730000,TRY,301.92,,,4992301508099091170,Yes,,,
GPA.3387-6250-2743-29200,"Jul 24, 2022",2:40:43 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,lucye,CA,ON,N4K 2K6,CAD,-3.30,13.730000,TRY,-45.31,,,4992301508099091170,Yes,15,,
GPA.3393-5334-4454-82063,"Jul 24, 2022",5:35:35 PM PDT,,Charge,,Night Theme 7 (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_night_theme_7,o1q,US,OH,45238,USD,1.99,17.762000,TRY,35.35,,,4992301508099091170,Yes,,,
GPA.3393-5334-4454-82063,"Jul 24, 2022",5:35:35 PM PDT,,Google fee,,Night Theme 7 (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_night_theme_7,o1q,US,OH,45238,USD,-0.30,17.762000,TRY,-5.33,,,4992301508099091170,Yes,15,,
GPA.3317-1433-4417-60800..11,"Jul 24, 2022",5:37:57 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,GB,,DH86AA,GBP,1.24,21.310000,TRY,26.42,,,4992301508099091170,Yes,,,
GPA.3317-1433-4417-60800..11,"Jul 24, 2022",5:37:57 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,GB,,DH86AA,GBP,-0.19,21.310000,TRY,-4.04,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3324-3828-3298-50235,"Jul 24, 2022",6:46:43 PM PDT,,Charge,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,Nord,SE,,58332,SEK,124.00,1.735900,TRY,215.25,,,4992301508099091170,Yes,,,
GPA.3324-3828-3298-50235,"Jul 24, 2022",6:46:43 PM PDT,,Google fee,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,Nord,SE,,58332,SEK,-18.60,1.735900,TRY,-32.29,,,4992301508099091170,Yes,15,,
GPA.3301-8906-6304-69828..2,"Jul 24, 2022",6:49:53 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CA,QC,G2n0a7,CAD,2.49,13.744000,TRY,34.22,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3301-8906-6304-69828..2,"Jul 24, 2022",6:49:53 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CA,QC,G2n0a7,CAD,-0.37,13.744000,TRY,-5.09,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3356-4053-5309-13634..0,"Jul 24, 2022",7:11:30 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,MX,,44524,MXN,25.00,0.863180,TRY,21.58,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3356-4053-5309-13634..0,"Jul 24, 2022",7:11:30 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,MX,,44524,MXN,-3.75,0.863180,TRY,-3.24,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-1864-3425-47848,"Jul 24, 2022",7:32:45 PM PDT,,Charge,,Clock Face 21 (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_clock_face_21,SO-41B,JP,東京都,180-0023,JPY,100,0.130200,TRY,13.02,,,4992301508099091170,Yes,,,
GPA.3310-1864-3425-47848,"Jul 24, 2022",7:32:45 PM PDT,,Google fee,,Clock Face 21 (The Clock: Alarm Clock & Timer),hdesign.theclock,1,product_clock_face_21,SO-41B,JP,東京都,180-0023,JPY,-15,0.130200,TRY,-1.95,,,4992301508099091170,Yes,15,,
GPA.3384-7544-5956-16128..6,"Jul 24, 2022",8:36:20 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,CO,80202,USD,2.99,17.764000,TRY,53.11,,,4992301508099091170,Yes,,,
GPA.3384-7544-5956-16128..6,"Jul 24, 2022",8:36:20 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,CO,80202,USD,-0.45,17.764000,TRY,-7.99,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3318-3794-0406-11849..6,"Jul 25, 2022",12:21:43 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,14900,CZK,24.79,0.738390,TRY,18.30,,,4992301508099091170,Yes,,,
GPA.3318-3794-0406-11849..6,"Jul 25, 2022",12:21:43 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,14900,CZK,-3.72,0.738390,TRY,-2.74,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3370-5844-6081-99010..17,"Jul 25, 2022",12:46:27 AM PDT,,Charge,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,8113113,JPY,210,0.130540,TRY,27.41,,,4992301508099091170,Yes,,,
GPA.3370-5844-6081-99010..17,"Jul 25, 2022",12:46:27 AM PDT,,Google fee,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,8113113,JPY,-32,0.130540,TRY,-4.18,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3336-0648-3950-06476..12,"Jul 25, 2022",4:36:16 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,桃園市,33461,TWD,83,0.596440,TRY,49.50,,,4992301508099091170,Yes,,,
GPA.3336-0648-3950-06476..12,"Jul 25, 2022",4:36:16 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,桃園市,33461,TWD,-12,0.596440,TRY,-7.16,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3317-0150-7978-27038,"Jul 25, 2022",5:28:55 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,a52q,CZ,,66904,CZK,231.40,0.744500,TRY,172.28,,,4992301508099091170,Yes,,,
GPA.3317-0150-7978-27038,"Jul 25, 2022",5:28:55 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,a52q,CZ,,66904,CZK,-34.71,0.744500,TRY,-25.84,,,4992301508099091170,Yes,15,,
GPA.3328-5354-4855-69861..0,"Jul 25, 2022",6:49:39 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,50351,CZK,24.79,0.743790,TRY,18.44,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3328-5354-4855-69861..0,"Jul 25, 2022",6:49:39 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,50351,CZK,-3.72,0.743790,TRY,-2.77,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3313-9739-0905-35734,"Jul 25, 2022",7:53:18 AM PDT,,Charge,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,bloomq,PL,,70-028,PLN,32.51,3.885000,TRY,126.30,,,4992301508099091170,Yes,,,
GPA.3313-9739-0905-35734,"Jul 25, 2022",7:53:18 AM PDT,,Google fee,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,bloomq,PL,,70-028,PLN,-4.88,3.885000,TRY,-18.96,,,4992301508099091170,Yes,15,,
GPA.3301-7977-3568-91080..0,"Jul 25, 2022",8:01:08 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ID,SULAWESI UTARA,95115,IDR,19000,0.001190,TRY,22.61,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3301-7977-3568-91080..0,"Jul 25, 2022",8:01:08 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ID,SULAWESI UTARA,95115,IDR,-2850,0.001190,TRY,-3.39,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3347-0550-2022-88933..7,"Jul 25, 2022",9:36:21 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,อุดรธานี,41000,THB,45.79,0.485450,TRY,22.23,,,4992301508099091170,Yes,,,
GPA.3347-0550-2022-88933..7,"Jul 25, 2022",9:36:21 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,อุดรธานี,41000,THB,-6.87,0.485450,TRY,-3.34,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3398-5879-6708-04233,"Jul 25, 2022",9:47:11 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,bloomq,PL,,70-028,PLN,40.64,3.870400,TRY,157.29,,,4992301508099091170,Yes,,,
GPA.3398-5879-6708-04233,"Jul 25, 2022",9:47:11 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,bloomq,PL,,70-028,PLN,-6.10,3.870400,TRY,-23.61,,,4992301508099091170,Yes,15,,
GPA.3359-2685-7525-38223..1,"Jul 25, 2022",12:18:28 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ZA,,1040,ZAR,24.34,1.061900,TRY,25.85,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3359-2685-7525-38223..1,"Jul 25, 2022",12:18:28 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ZA,,1040,ZAR,-3.65,1.061900,TRY,-3.88,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3321-9008-8354-00476..12,"Jul 25, 2022",1:04:46 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MI,49221,USD,2.99,17.825000,TRY,53.30,,,4992301508099091170,Yes,,,
GPA.3321-9008-8354-00476..12,"Jul 25, 2022",1:04:46 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MI,49221,USD,-0.45,17.825000,TRY,-8.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3350-6996-8950-74472..0,"Jul 25, 2022",1:04:53 PM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,BE,,3560,EUR,10.74,18.221000,TRY,195.69,p1y,freetrial,4992301508099091170,Yes,,,
GPA.3350-6996-8950-74472..0,"Jul 25, 2022",1:04:53 PM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,BE,,3560,EUR,-1.61,18.221000,TRY,-29.33,p1y,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3341-9481-2474-34136,"Jul 25, 2022",1:27:17 PM PDT,,Charge refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,ocean,US,IN,46815,USD,-22.99,17.754000,TRY,-408.16,,,4992301508099091170,Yes,,,
GPA.3341-9481-2474-34136,"Jul 25, 2022",1:27:17 PM PDT,,Google fee refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,ocean,US,IN,46815,USD,3.45,17.754000,TRY,61.25,,,4992301508099091170,Yes,15,,
GPA.3345-8648-5676-91434..0,"Jul 25, 2022",1:36:26 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,4873DX,EUR,2.47,18.221000,TRY,45.01,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3345-8648-5676-91434..0,"Jul 25, 2022",1:36:26 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,4873DX,EUR,-0.37,18.221000,TRY,-6.75,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3368-9677-3936-06138..0,"Jul 25, 2022",2:25:09 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,66904,CZK,24.79,0.740670,TRY,18.36,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3368-9677-3936-06138..0,"Jul 25, 2022",2:25:09 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,66904,CZK,-3.72,0.740670,TRY,-2.75,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3368-3209-4842-25054..3,"Jul 25, 2022",2:27:38 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,612-735,KRW,1636,0.013573,TRY,22.21,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3368-3209-4842-25054..3,"Jul 25, 2022",2:27:38 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,612-735,KRW,-245,0.013573,TRY,-3.33,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3341-0452-3916-19409,"Jul 25, 2022",2:42:30 PM PDT,,Charge,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,b0q,US,IA,52302,USD,14.99,17.825000,TRY,267.20,,,4992301508099091170,Yes,,,
GPA.3341-0452-3916-19409,"Jul 25, 2022",2:42:30 PM PDT,,Google fee,,Premium Silver Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_lifetime_new,b0q,US,IA,52302,USD,-2.25,17.825000,TRY,-40.11,,,4992301508099091170,Yes,15,,
GPA.3343-2993-5852-69699..10,"Jul 25, 2022",3:33:49 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,4583,CHF,1.90,18.440000,TRY,35.04,,,4992301508099091170,Yes,,,
GPA.3343-2993-5852-69699..10,"Jul 25, 2022",3:33:49 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,4583,CHF,-0.28,18.440000,TRY,-5.16,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3368-5277-4656-23483..17,"Jul 25, 2022",4:13:34 PM PDT,,Charge,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,3540024,JPY,210,0.130300,TRY,27.36,,,4992301508099091170,Yes,,,
GPA.3368-5277-4656-23483..17,"Jul 25, 2022",4:13:34 PM PDT,,Google fee,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,3540024,JPY,-32,0.130300,TRY,-4.17,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3307-9610-7078-14450..6,"Jul 25, 2022",5:19:13 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MO,63052,USD,2.99,17.806000,TRY,53.24,,,4992301508099091170,Yes,,,
GPA.3307-9610-7078-14450..6,"Jul 25, 2022",5:19:13 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MO,63052,USD,-0.45,17.806000,TRY,-8.01,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3326-1249-7084-43115..3,"Jul 25, 2022",5:38:48 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,SC,29708,USD,2.99,17.806000,TRY,53.24,p1m,,4992301508099091170,Yes,,,
GPA.3326-1249-7084-43115..3,"Jul 25, 2022",5:38:48 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,SC,29708,USD,-0.45,17.806000,TRY,-8.01,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3340-8509-1255-44895..9,"Jul 25, 2022",6:46:37 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,新竹縣,310,TWD,83,0.595990,TRY,49.47,,,4992301508099091170,Yes,,,
GPA.3340-8509-1255-44895..9,"Jul 25, 2022",6:46:37 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,新竹縣,310,TWD,-12,0.595990,TRY,-7.15,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3331-3397-6636-92745..5,"Jul 25, 2022",10:54:32 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,OH,45449,USD,1.99,17.832000,TRY,35.48,,,4992301508099091170,Yes,,,
GPA.3331-3397-6636-92745..5,"Jul 25, 2022",10:54:32 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,OH,45449,USD,-0.30,17.832000,TRY,-5.35,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3391-5960-3302-37577..8,"Jul 25, 2022",10:58:47 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,US,NE,68008,USD,1.99,17.832000,TRY,35.48,,,4992301508099091170,Yes,,,
GPA.3391-5960-3302-37577..8,"Jul 25, 2022",10:58:47 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,US,NE,68008,USD,-0.30,17.832000,TRY,-5.35,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3370-0661-1314-53427..17,"Jul 25, 2022",11:18:43 PM PDT,,Charge,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,8050019,JPY,210,0.130690,TRY,27.44,,,4992301508099091170,Yes,,,
GPA.3370-0661-1314-53427..17,"Jul 25, 2022",11:18:43 PM PDT,,Google fee,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,8050019,JPY,-32,0.130690,TRY,-4.18,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3375-6088-8324-55438..4,"Jul 26, 2022",12:43:21 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,MN,55420,USD,1.99,17.842000,TRY,35.51,,,4992301508099091170,Yes,,,
GPA.3375-6088-8324-55438..4,"Jul 26, 2022",12:43:21 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,MN,55420,USD,-0.30,17.842000,TRY,-5.35,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3382-0708-5856-45006..7,"Jul 26, 2022",2:17:29 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,JP,,4250043,JPY,210,0.130620,TRY,27.43,,,4992301508099091170,Yes,,,
GPA.3382-0708-5856-45006..7,"Jul 26, 2022",2:17:29 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,JP,,4250043,JPY,-32,0.130620,TRY,-4.18,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3385-3212-6102-15514..5,"Jul 26, 2022",2:41:30 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TH,,10120,THB,85.98,0.487190,TRY,41.89,,,4992301508099091170,Yes,,,
GPA.3385-3212-6102-15514..5,"Jul 26, 2022",2:41:30 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TH,,10120,THB,-12.90,0.487190,TRY,-6.28,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3387-6250-2743-29200,"Jul 26, 2022",3:00:31 AM PDT,,Charge refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,lucye,CA,ON,N4K 2K6,CAD,-21.99,13.730000,TRY,-301.92,,,4992301508099091170,Yes,,,
GPA.3387-6250-2743-29200,"Jul 26, 2022",3:00:31 AM PDT,,Google fee refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,lucye,CA,ON,N4K 2K6,CAD,3.30,13.730000,TRY,45.31,,,4992301508099091170,Yes,15,,
GPA.3386-0522-4280-79472..8,"Jul 26, 2022",4:42:36 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,SE,,424 49,SEK,24.80,1.748200,TRY,43.36,,,4992301508099091170,Yes,,,
GPA.3386-0522-4280-79472..8,"Jul 26, 2022",4:42:36 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,SE,,424 49,SEK,-3.72,1.748200,TRY,-6.51,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3378-7487-0775-21552..0,"Jul 26, 2022",6:38:34 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,WI,53051,USD,2.99,17.841000,TRY,53.35,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3378-7487-0775-21552..0,"Jul 26, 2022",6:38:34 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,WI,53051,USD,-0.45,17.841000,TRY,-8.03,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
